Number	Core	Pan
10	8555	44093
10	7779	44241
10	7133	44744
10	7362	44618
10	6758	44685
10	8355	44465
10	7623	44626
10	7975	44071
10	7092	44213
10	7334	44088
10	6759	44143
10	8289	43933
10	7600	44082
10	7975	43534
10	7255	43917
10	6680	43994
10	6909	43881
10	7800	43823
10	7124	44411
10	7350	44631
10	6795	44276
10	8342	44471
10	7685	44230
10	8028	44004
10	7276	44531
10	6722	44199
10	6932	44453
10	7864	44401
10	7240	44021
10	6711	43696
10	6938	43940
10	7838	43878
10	6852	43781
10	7710	44515
10	7980	44414
10	7357	44388
10	9097	44282
10	8341	44366
10	8742	43829
10	7882	44342
10	7261	44331
10	7507	44251
10	8543	44225
10	7844	43839
10	7252	43822
10	7518	43745
10	8524	43715
10	7405	43606
10	7895	44350
10	7327	43910
10	7571	44208
10	8644	44178
10	7463	44140
10	7462	43660
10	6895	44592
10	7131	44450
10	6560	44500
10	8071	44302
10	7396	44446
10	7746	43883
10	7058	44340
10	6485	44412
10	6706	44285
10	7587	44234
10	7064	43498
10	6500	43572
10	6741	43440
10	7594	43384
10	6650	43254
10	7044	44404
10	6517	44073
10	6736	44295
10	7629	44243
10	6656	44200
10	6674	43379
10	7643	44215
10	7056	44193
10	7309	44101
10	8313	44077
10	7207	44025
10	7232	43195
10	7262	44034
10	7582	44090
10	7840	43980
10	7186	44061
10	8924	43837
10	8135	44018
10	8517	43484
10	7796	43641
10	7137	43751
10	7380	43659
10	8383	43612
10	7711	43191
10	7088	43284
10	7342	43190
10	8315	43148
10	7283	42765
10	7711	43853
10	7118	43528
10	7351	43809
10	8361	43764
10	7297	43479
10	7251	43047
10	8343	43667
10	7671	43673
10	7941	43619
10	9067	43597
10	7864	43317
10	7826	42874
10	7867	43456
10	7508	43700
10	6891	43791
10	7136	43684
10	8098	43642
10	7082	43342
10	7069	42540
10	7053	43546
10	7620	43375
10	7302	44543
10	8238	44401
10	8703	43812
10	7886	43959
10	7203	44432
10	7473	44324
10	6826	44391
10	8479	44168
10	7724	44323
10	8100	43780
10	7135	44463
10	7415	44347
10	6802	44398
10	8379	44194
10	7673	44333
10	8068	43792
10	7321	44155
10	6728	44223
10	6976	44138
10	7902	44061
10	7201	44133
10	7461	44382
10	6863	44017
10	8470	44216
10	7789	43956
10	8148	43758
10	7375	44260
10	6801	43909
10	7024	44208
10	7998	44128
10	7307	44300
10	6760	43956
10	6999	44231
10	7940	44151
10	6935	44044
10	7825	44083
10	8143	44000
10	7459	43974
10	9267	43876
10	8474	43951
10	8898	43424
10	8019	43902
10	7358	43885
10	7627	43837
10	8701	43801
10	7952	43969
10	7321	43948
10	7609	43888
10	8648	43853
10	7503	43724
10	8034	43949
10	7429	43490
10	7688	43834
10	8801	43788
10	7593	43733
10	7555	43811
10	6937	44542
10	7213	44410
10	6612	44455
10	8156	44271
10	7463	44405
10	7840	43851
10	7120	44277
10	6536	44340
10	6778	44236
10	7683	44177
10	7066	44233
10	6511	44282
10	6768	44167
10	7641	44110
10	6689	43966
10	7109	44381
10	6572	44030
10	6806	44289
10	7726	44225
10	6740	44163
10	6711	44115
10	7739	44039
10	7121	44012
10	7402	43945
10	8424	43921
10	7298	43837
10	7272	43813
10	7353	43882
10	7655	43669
10	7946	43560
10	7249	43647
10	9055	43435
10	8238	43618
10	8635	43082
10	7886	43184
10	7202	43303
10	7460	43219
10	8508	43177
10	7766	43347
10	7126	43434
10	7393	43351
10	8405	43314
10	7345	42886
10	7804	43451
10	7187	43122
10	7428	43432
10	8488	43378
10	7391	43053
10	7314	43219
10	8483	43097
10	7770	43105
10	8059	43066
10	9227	43056
10	7985	42720
10	7915	42898
10	7987	42913
10	7565	43524
10	6932	43616
10	7193	43518
10	8184	43489
10	7144	43138
10	7081	43175
10	7118	43397
10	7703	43073
10	7299	44492
10	7576	44375
10	6887	44473
10	8549	44227
10	7770	44420
10	8146	43885
10	7472	44223
10	6813	44336
10	7045	44254
10	7980	44194
10	7433	43722
10	6801	43829
10	7050	43741
10	7954	43679
10	6968	43507
10	7444	44346
10	6842	44044
10	7067	44321
10	8016	44251
10	6997	44173
10	6983	43682
10	8103	43997
10	7414	44019
10	7686	43964
10	8744	43940
10	7580	43838
10	7576	43353
10	7630	43893
10	7228	44137
10	6602	44239
10	6844	44133
10	7736	44078
10	6766	43972
10	6782	43144
10	6785	44091
10	7370	43766
10	7939	43479
10	7227	43618
10	7485	43543
10	8508	43501
10	7433	43145
10	7389	42701
10	7396	43413
10	8012	43082
10	7182	43262
10	7335	44652
10	8330	44532
10	8780	43875
10	8015	44039
10	7258	44582
10	7519	44426
10	6930	44498
10	8569	44291
10	7831	44461
10	8222	43855
10	7187	44554
10	7452	44392
10	6903	44437
10	8461	44265
10	7783	44409
10	8187	43807
10	7371	44245
10	6811	44310
10	7066	44182
10	7994	44138
10	7271	44245
10	7515	44433
10	6983	44071
10	8570	44303
10	7915	44063
10	8284	43788
10	7443	44362
10	6899	44015
10	7132	44258
10	8106	44226
10	7373	44350
10	6864	44005
10	7106	44222
10	8051	44191
10	7018	44090
10	7971	44175
10	8271	44049
10	7658	44021
10	9480	43943
10	8707	44030
10	9156	43447
10	8162	43995
10	7540	43977
10	7819	43889
10	8922	43884
10	8092	44007
10	7508	43971
10	7800	43877
10	8870	43875
10	7672	43756
10	8198	44007
10	7637	43541
10	7904	43834
10	9052	43839
10	7782	43789
10	7751	43805
10	6996	44684
10	7252	44506
10	6717	44550
10	8250	44389
10	7586	44534
10	7967	43916
10	7175	44414
10	6628	44476
10	6872	44329
10	7787	44303
10	7116	44313
10	6601	44349
10	6855	44191
10	7742	44165
10	6760	44037
10	7176	44480
10	6678	44128
10	6910	44326
10	7845	44312
10	6826	44255
10	6799	44146
10	7880	44126
10	7312	44086
10	7592	43983
10	8655	43992
10	7471	43918
10	7447	43823
10	7546	43922
10	7718	43735
10	7993	43594
10	7362	43677
10	9152	43475
10	8357	43666
10	8769	43081
10	7951	43236
10	7297	43350
10	7567	43235
10	8611	43213
10	7818	43345
10	7221	43424
10	7492	43307
10	8506	43294
10	7423	42873
10	7877	43467
10	7299	43136
10	7545	43400
10	8609	43386
10	7485	43060
10	7409	43169
10	8621	43094
10	7955	43085
10	8251	43023
10	9455	43035
10	8154	42700
10	8087	42819
10	8181	42859
10	7627	43586
10	7038	43668
10	7297	43534
10	8300	43531
10	7233	43173
10	7164	43157
10	7218	43404
10	7883	43050
10	7340	44620
10	7607	44457
10	6992	44550
10	8627	44332
10	7884	44531
10	8277	43932
10	7522	44349
10	6906	44458
10	7151	44329
10	8087	44302
10	7468	43785
10	6887	43875
10	7145	43742
10	8052	43713
10	7046	43559
10	7501	44429
10	6942	44127
10	7180	44342
10	8134	44321
10	7090	44249
10	7071	43686
10	8236	44074
10	7598	44086
10	7887	43991
10	8976	44001
10	7762	43914
10	7750	43354
10	7826	43926
10	7274	44267
10	6701	44357
10	6944	44206
10	7852	44185
10	6854	44088
10	6857	43179
10	6877	44164
10	7552	43835
10	7986	43517
10	7326	43649
10	7593	43537
10	8620	43525
10	7526	43164
10	7471	42646
10	7497	43396
10	8191	43047
10	7274	43295
10	7431	44030
10	7739	43885
10	7071	43997
10	8779	43761
10	8001	43967
10	8419	43380
10	7632	43737
10	6983	43854
10	7245	43759
10	8232	43719
10	7551	43774
10	6939	43871
10	7212	43770
10	8166	43728
10	7122	43537
10	7612	43882
10	7023	43575
10	7272	43841
10	8276	43800
10	7195	43698
10	7148	43723
10	8406	43309
10	7720	43324
10	8036	43267
10	9165	43269
10	7900	43144
10	7862	43197
10	7968	43204
10	7355	43928
10	6756	44021
10	7021	43901
10	7957	43876
10	6933	43736
10	6895	43674
10	6957	43871
10	7658	43340
10	8098	42730
10	7407	42876
10	7683	42787
10	8767	42784
10	7623	42346
10	7538	42498
10	7593	42662
10	8335	42085
10	7346	42780
10	7719	43845
10	7043	43989
10	7304	43889
10	8271	43862
10	7217	43707
10	7191	43133
10	7228	43857
10	7962	43318
10	7000	43684
10	7646	42747
10	8389	44078
10	7227	44537
10	8202	44467
10	8624	43769
10	7847	43852
10	7169	44901
10	8112	44838
10	8533	44151
10	7822	44216
10	7100	44756
10	7342	44539
10	6793	44531
10	8343	44476
10	7655	44553
10	8029	43890
10	7236	44059
10	8233	44003
10	8627	43679
10	7934	43271
10	7177	43950
10	7397	44149
10	6858	43665
10	8439	44084
10	7766	43701
10	8116	43427
10	7111	44370
10	7343	44551
10	6835	44079
10	8343	44485
10	7725	44115
10	8086	43827
10	7270	44398
10	6757	43938
10	6988	44146
10	7915	44183
10	7840	44128
10	8945	44079
10	9417	43385
10	8625	43387
10	7753	44019
10	8018	43830
10	7422	43736
10	9180	43784
10	8426	43781
10	8828	43126
10	7689	44460
10	7965	44274
10	7400	44176
10	9085	44228
10	8380	44226
10	8801	43577
10	7867	44122
10	7297	44030
10	7561	43857
10	8592	43913
10	7803	43549
10	8049	43789
10	7503	43190
10	9244	43737
10	8564	43250
10	8960	42999
10	7956	43675
10	7404	43076
10	7649	43361
10	8746	43423
10	7896	44149
10	7369	43586
10	7625	43837
10	8697	43897
10	7517	43692
10	6983	44546
10	7908	44490
10	8321	43784
10	7618	43844
10	6916	44422
10	7153	44193
10	6613	44181
10	8134	44139
10	7456	44211
10	7819	43531
10	6869	44741
10	7112	44507
10	6600	44479
10	8056	44459
10	7425	44516
10	7799	43838
10	7038	44335
10	6516	44323
10	6757	44096
10	7630	44142
10	6929	44017
10	7153	44187
10	6657	43692
10	8141	44130
10	7531	43743
10	7878	43440
10	7086	44060
10	6577	43586
10	6800	43785
10	7717	43835
10	7039	44408
10	6553	43947
10	6788	44121
10	7681	44167
10	6705	43967
10	7494	44090
10	7757	43893
10	7206	43786
10	8869	43847
10	8176	43839
10	8582	43173
10	7667	43766
10	7107	43669
10	7360	43484
10	8383	43546
10	7618	44148
10	7083	44048
10	7352	43855
10	8345	43920
10	7245	43696
10	7697	43778
10	7181	43192
10	7426	43441
10	8494	43507
10	7324	43327
10	7301	43739
10	7697	43630
10	8777	43568
10	9235	42899
10	8397	42987
10	7665	43259
10	7922	43074
10	7281	43093
10	9072	43009
10	8258	43119
10	8649	42476
10	7545	43823
10	7809	43636
10	7215	43636
10	8914	43579
10	8171	43672
10	8566	43032
10	7766	43197
10	7159	43222
10	7416	43038
10	8421	43079
10	7610	42962
10	7850	43200
10	7275	42715
10	8993	43129
10	8281	42762
10	8644	42508
10	7813	42806
10	7224	42340
10	7460	42613
10	8504	42651
10	7698	43416
10	7150	42966
10	7395	43206
10	8412	43248
10	7337	42777
10	8211	43056
10	8494	42913
10	7845	42825
10	9767	42862
10	8951	42876
10	9379	42248
10	8432	42530
10	7773	42447
10	8040	42324
10	9203	42379
10	8320	43162
10	7702	43081
10	7981	42949
10	9110	43009
10	7902	42518
10	8392	42659
10	7800	42070
10	8052	42396
10	9251	42457
10	7978	42012
10	7908	42691
10	7361	43523
10	7620	43327
10	7031	43320
10	8701	43271
10	7967	43364
10	8353	42711
10	7579	42921
10	6973	42942
10	7226	42752
10	8212	42793
10	7479	43425
10	6912	43430
10	7171	43231
10	8132	43284
10	7110	42774
10	7516	43109
10	6969	42642
10	7205	42879
10	8210	42929
10	7151	42488
10	7088	43017
10	8118	42836
10	7508	42751
10	7775	42610
10	8896	42669
10	7700	42214
10	7643	42764
10	7709	42353
10	7308	44871
10	8266	44802
10	8697	44119
10	7898	44231
10	7233	44737
10	7468	44525
10	6857	44563
10	8484	44457
10	7731	44587
10	8092	43932
10	7193	44895
10	7441	44688
10	6859	44703
10	8420	44623
10	7715	44730
10	8093	44086
10	7356	44502
10	6776	44540
10	7011	44338
10	7911	44378
10	7229	44341
10	7463	44528
10	6899	44088
10	8478	44453
10	7801	44125
10	8154	43847
10	7383	44384
10	6820	43965
10	7040	44182
10	7978	44222
10	7345	44574
10	6809	44161
10	7045	44362
10	7956	44396
10	6952	44194
10	7825	44431
10	8095	44246
10	7472	44185
10	9244	44194
10	8478	44237
10	8886	43596
10	7995	44107
10	7374	44060
10	7625	43890
10	8679	43951
10	7956	44334
10	7363	44276
10	7633	44109
10	8659	44168
10	7520	43940
10	8011	44125
10	7441	43592
10	7690	43850
10	8782	43911
10	7581	43724
10	7574	43975
10	7003	44647
10	7245	44423
10	6670	44444
10	8210	44359
10	7518	44472
10	7876	43806
10	7168	44259
10	6590	44303
10	6818	44086
10	7707	44127
10	7146	44315
10	6590	44340
10	6833	44122
10	7700	44163
10	6742	43930
10	7157	44318
10	6621	43902
10	6848	44086
10	7755	44125
10	6763	43947
10	6763	44015
10	7759	44056
10	7174	44000
10	7430	43819
10	8457	43875
10	7327	43675
10	7331	43773
10	7380	43693
10	7699	43860
10	7967	43677
10	7302	43726
10	9084	43612
10	8274	43759
10	8664	43131
10	7915	43270
10	7246	43345
10	7496	43175
10	8516	43212
10	7826	43609
10	7194	43663
10	7455	43493
10	8450	43536
10	7389	43042
10	7834	43456
10	7232	43047
10	7474	43299
10	8503	43338
10	7411	42903
10	7360	43267
10	8474	43207
10	7797	43173
10	8071	43045
10	9228	43100
10	7993	42651
10	7946	43038
10	7993	42781
10	7633	43406
10	7007	43468
10	7260	43284
10	8241	43324
10	7201	42866
10	7160	43066
10	7171	43055
10	7749	42811
10	7416	44191
10	8376	44138
10	8856	43429
10	8017	43547
10	7315	44037
10	7592	43828
10	6937	43869
10	8617	43770
10	7843	43897
10	8229	43221
10	7251	44486
10	7537	44279
10	6916	44300
10	8523	44226
10	7801	44331
10	8202	43670
10	7436	44076
10	6835	44109
10	7088	43920
10	8024	43953
10	7316	43683
10	7582	43887
10	6979	43439
10	8610	43817
10	7915	43471
10	8285	43195
10	7489	43724
10	6909	43282
10	7140	43527
10	8119	43556
10	7423	44202
10	6871	43772
10	7117	43999
10	8069	44023
10	7041	43798
10	7941	43553
10	8264	43385
10	7581	43317
10	9417	43350
10	8616	43380
10	9053	42727
10	8135	43217
10	7475	43157
10	7751	43013
10	8840	43074
10	8070	43744
10	7440	43678
10	7734	43531
10	8792	43593
10	7620	43326
10	8152	43289
10	7550	42719
10	7813	43030
10	8943	43085
10	7711	42863
10	7673	43419
10	7061	44142
10	7339	43917
10	6731	43936
10	8305	43872
10	7594	43977
10	7979	43294
10	7247	43739
10	6652	43770
10	6897	43563
10	7812	43608
10	7194	44132
10	6629	44149
10	6887	43941
10	7777	43985
10	6803	43723
10	7232	43848
10	6688	43406
10	6927	43620
10	7861	43657
10	6854	43448
10	6826	43861
10	7862	43370
10	7246	43303
10	7529	43143
10	8574	43209
10	7422	42964
10	7397	43415
10	7476	43034
10	7783	43014
10	8082	42816
10	7377	42869
10	9219	42783
10	8385	42933
10	8792	42274
10	8017	42369
10	7324	42451
10	7587	42273
10	8650	42331
10	7900	43041
10	7250	43096
10	7523	42924
10	8556	42985
10	7465	42421
10	7933	42627
10	7313	42208
10	7561	42473
10	8636	42520
10	7513	42020
10	7437	42719
10	8616	42148
10	7902	42105
10	8196	41986
10	9389	42067
10	8116	41539
10	8045	42269
10	8116	41737
10	7702	42737
10	7060	42797
10	7326	42605
10	8336	42674
10	7272	42149
10	7209	42725
10	7244	42406
10	7838	41939
10	7398	44453
10	7683	44245
10	6990	44309
10	8684	44189
10	7890	44346
10	8274	43688
10	7572	44055
10	6911	44138
10	7149	43950
10	8095	43992
10	7535	44282
10	6899	44343
10	7155	44161
10	8077	44200
10	7066	43937
10	7547	44173
10	6944	43781
10	7177	44011
10	8140	44040
10	7099	43831
10	7085	44072
10	8212	43714
10	7527	43688
10	7805	43543
10	8888	43610
10	7695	43358
10	7686	43640
10	7745	43430
10	7336	44032
10	6708	44101
10	6953	43897
10	7862	43940
10	6872	43699
10	6872	43795
10	6890	43814
10	7487	43366
10	8059	43080
10	7342	43187
10	7608	43019
10	8655	43076
10	7548	42560
10	7499	42961
10	7515	42812
10	8141	42367
10	7300	42767
10	7452	44280
10	8464	44244
10	8926	43488
10	8141	43620
10	7375	44149
10	7639	43906
10	7040	43953
10	8703	43863
10	7948	44004
10	8348	43293
10	7304	44569
10	7573	44322
10	7014	44345
10	8599	44289
10	7905	44407
10	8313	43702
10	7488	44136
10	6917	44175
10	7178	43952
10	8114	44012
10	7389	43760
10	7639	43918
10	7094	43471
10	8707	43881
10	8037	43552
10	8415	43222
10	7561	43789
10	7004	43349
10	7247	43556
10	8225	43627
10	7492	44238
10	6970	43810
10	7221	43988
10	8174	44057
10	7124	43820
10	8092	43589
10	8393	43392
10	7777	43321
10	9624	43371
10	8845	43410
10	9304	42728
10	8284	43260
10	7656	43193
10	7942	43024
10	9061	43113
10	8214	43756
10	7626	43678
10	7924	43506
10	9011	43598
10	7794	43328
10	8322	43296
10	7753	42712
10	8027	42986
10	9191	43092
10	7902	42867
10	7870	43387
10	7123	44259
10	7382	44002
10	6834	44020
10	8397	43970
10	7713	44087
10	8106	43364
10	7303	43846
10	6739	43878
10	6991	43642
10	7915	43711
10	7249	44213
10	6715	44224
10	6974	43978
10	7874	44050
10	6875	43783
10	7306	43922
10	6788	43481
10	7029	43644
10	7979	43726
10	6938	43514
10	6912	43890
10	8007	43414
10	7431	43326
10	7717	43149
10	8801	43243
10	7593	43005
10	7571	43419
10	7668	43034
10	7844	43026
10	8126	42802
10	7485	42859
10	9306	42769
10	8496	42932
10	8917	42236
10	8080	42363
10	7414	42447
10	7690	42239
10	8745	42316
10	7948	43003
10	7339	43060
10	7616	42853
10	8646	42935
10	7539	42364
10	8007	42594
10	7419	42173
10	7673	42401
10	8749	42484
10	7603	41977
10	7527	42641
10	8755	42062
10	8083	42002
10	8383	41868
10	9610	41970
10	8284	41443
10	8215	42137
10	8308	41610
10	7766	42745
10	7160	42801
10	7427	42580
10	8446	42667
10	7356	42130
10	7289	42684
10	7341	42366
10	8013	41845
10	7446	44557
10	7720	44314
10	7096	44379
10	8763	44270
10	8001	44437
10	8402	43739
10	7628	44144
10	7003	44224
10	7256	44008
10	8203	44069
10	7575	44345
10	6984	44400
10	7251	44179
10	8171	44246
10	7145	43974
10	7613	44229
10	7042	43836
10	7292	44022
10	8256	44089
10	7193	43871
10	7174	44078
10	8357	43743
10	7712	43707
10	8008	43537
10	9116	43629
10	7881	43384
10	7865	43630
10	7945	43417
10	7388	44138
10	6803	44201
10	7056	43964
10	7975	44029
10	6960	43786
10	6951	43849
10	6983	43865
10	7668	43393
10	8109	43072
10	7437	43179
10	7714	42979
10	8760	43055
10	7638	42530
10	7578	42900
10	7614	42756
10	8319	42265
10	7391	42756
10	7547	43503
10	7859	43267
10	7185	43350
10	8921	43240
10	8130	43415
10	8559	42699
10	7748	43066
10	7093	43148
10	7360	42951
10	8359	43018
10	7671	43579
10	7052	43645
10	7331	43449
10	8300	43515
10	7232	43192
10	7733	43220
10	7138	42813
10	7395	43040
10	8411	43104
10	7309	42842
10	7264	43370
10	8529	42434
10	7843	42383
10	8166	42255
10	9315	42353
10	8026	42052
10	7987	42626
10	8096	42137
10	7484	43273
10	6874	43331
10	7143	43118
10	8095	43191
10	7051	42898
10	7018	43330
10	7079	43044
10	7785	42287
10	8231	41758
10	7533	41874
10	7815	41682
10	8919	41790
10	7748	41163
10	7664	41908
10	7724	41476
10	8471	40660
10	7477	41646
10	7828	43577
10	7147	43686
10	7416	43492
10	8399	43560
10	7322	43260
10	7297	43513
10	7342	43413
10	8082	42673
10	7109	43317
10	7768	42044
10	6966	44879
10	7891	44824
10	8295	44128
10	7594	44198
10	6902	44738
10	7138	44517
10	6596	44515
10	8121	44461
10	7443	44545
10	7799	43875
10	6854	44818
10	7098	44593
10	6585	44578
10	8044	44544
10	7414	44612
10	7783	43944
10	7028	44384
10	6506	44386
10	6744	44170
10	7621	44211
10	6911	44361
10	7139	44531
10	6639	44061
10	8125	44475
10	7516	44110
10	7860	43808
10	7072	44385
10	6566	43932
10	6789	44133
10	7706	44180
10	7026	44489
10	6543	44050
10	6778	44227
10	7671	44271
10	6697	44034
10	7489	44435
10	7757	44244
10	7198	44147
10	8869	44203
10	8172	44204
10	8570	43551
10	7665	44095
10	7103	44008
10	7353	43831
10	8379	43894
10	7618	44235
10	7080	44147
10	7347	43963
10	8345	44027
10	7241	43761
10	7694	44129
10	7177	43569
10	7422	43809
10	8491	43878
10	7321	43674
10	7299	43840
10	6671	44725
10	6907	44489
10	6406	44465
10	7835	44446
10	7217	44510
10	7571	43827
10	6841	44317
10	6329	44315
10	6560	44083
10	7420	44136
10	6808	44288
10	6317	44272
10	6560	44029
10	7397	44080
10	6479	43789
10	6843	44397
10	6366	43945
10	6592	44108
10	7474	44164
10	6519	43960
10	6505	43940
10	7420	44129
10	6895	44031
10	7149	43839
10	8139	43908
10	7051	43681
10	7040	43693
10	7110	43727
10	7346	43840
10	7604	43650
10	7017	43653
10	8683	43597
10	7955	43695
10	8332	43050
10	7566	43215
10	6967	43246
10	7217	43063
10	8205	43106
10	7466	43446
10	6904	43461
10	7161	43270
10	8124	43321
10	7104	42764
10	7498	43434
10	6957	42985
10	7195	43221
10	8199	43269
10	7143	42801
10	7081	43054
10	8115	43176
10	7504	43101
10	7773	42963
10	8894	43025
10	7700	42539
10	7644	42811
10	7709	42705
10	7278	43441
10	6721	43456
10	6971	43253
10	7916	43310
10	6918	42808
10	6868	42863
10	6896	43043
10	7445	42794
10	6982	44866
10	7224	44651
10	6656	44677
10	8182	44595
10	7494	44713
10	7851	44059
10	7150	44467
10	6578	44517
10	6805	44310
10	7688	44356
10	7129	44040
10	6580	44077
10	6822	43873
10	7683	43915
10	6731	43632
10	7136	44551
10	6610	44148
10	6839	44337
10	7737	44380
10	6753	44175
10	6755	43762
10	7738	44293
10	7158	44245
10	7415	44070
10	8432	44135
10	7309	43902
10	7317	43517
10	7365	43947
10	6935	44269
10	6393	44304
10	6626	44083
10	7478	44126
10	6543	43887
10	6574	43068
10	6567	43984
10	7124	43729
10	7611	43600
10	6994	43666
10	7247	43492
10	8220	43535
10	7187	43043
10	7154	42695
10	7160	43269
10	7734	43033
10	6956	43053
10	7043	44471
10	7322	44255
10	6711	44281
10	8287	44210
10	7576	44324
10	7956	43652
10	7230	44050
10	6636	44090
10	6880	43896
10	7797	43937
10	7181	44200
10	6611	44227
10	6870	44028
10	7762	44073
10	6790	43756
10	7219	44182
10	6673	43761
10	6911	43971
10	7848	44008
10	6843	43779
10	6815	43938
10	7861	43722
10	7239	43661
10	7521	43507
10	8569	43578
10	7415	43303
10	7394	43505
10	7473	43397
10	6987	44115
10	6430	44139
10	6682	43923
10	7551	43977
10	6604	43703
10	6590	43725
10	6629	43846
10	7197	43403
10	7688	43051
10	7046	43117
10	7312	42937
10	8323	43003
10	7260	42437
10	7199	42731
10	7234	42727
10	7836	42285
10	7004	42744
10	7310	44254
10	6688	44326
10	6935	44135
10	7835	44182
10	6853	43904
10	6856	43503
10	6875	44048
10	7468	43612
10	6659	43759
10	7281	42959
10	7110	44559
10	7375	44307
10	6822	44334
10	8387	44278
10	7699	44402
10	8088	43686
10	7292	44134
10	6729	44177
10	6982	43949
10	7905	44017
10	7237	44231
10	6706	44253
10	6967	44018
10	7866	44088
10	6867	43786
10	7295	44231
10	6780	43808
10	7025	43977
10	7969	44055
10	6934	43827
10	6908	43926
10	8010	43730
10	7429	43655
10	7717	43479
10	8801	43574
10	7592	43317
10	7573	43454
10	7671	43368
10	7051	44200
10	6530	44219
10	6780	43969
10	7670	44048
10	6687	43781
10	6672	43737
10	6723	43886
10	7377	43399
10	7754	43031
10	7151	43095
10	7421	42882
10	8438	42965
10	7349	42405
10	7285	42642
10	7336	42667
10	8016	42158
10	7100	42717
10	7366	44327
10	6787	44393
10	7045	44165
10	7952	44237
10	6944	43970
10	6939	43498
10	6974	44074
10	7653	43606
10	6752	43821
10	7378	42916
10	7466	43574
10	6855	43645
10	7125	43439
10	8078	43512
10	7032	43193
10	7001	43344
10	7065	43364
10	7781	42619
10	6822	43326
10	7463	41933
10	7085	43501
11	8150	44421
11	7031	45042
11	7972	44878
11	8374	44300
11	7639	44401
11	6974	45223
11	7882	45064
11	8288	44496
11	7613	44579
11	6909	45170
11	7144	45057
11	6616	45063
11	8109	44892
11	7457	44982
11	7815	44444
11	7041	44577
11	8001	44423
11	8378	44174
11	7718	43846
11	6984	44558
11	7196	44808
11	6679	44400
11	8206	44638
11	7567	44334
11	7896	44134
11	6920	44788
11	7145	45020
11	6657	44619
11	8109	44851
11	7522	44551
11	7866	44342
11	7080	44955
11	6588	44570
11	6805	44832
11	7710	44755
11	7629	44685
11	8684	44550
11	9137	43979
11	8380	44009
11	7542	44691
11	7804	44603
11	7223	44533
11	8915	44463
11	8193	44487
11	8577	43959
11	7480	44919
11	7751	44833
11	7204	44755
11	8820	44692
11	8146	44714
11	8550	44191
11	7657	44794
11	7105	44725
11	7360	44657
11	8354	44610
11	7592	44214
11	7836	44504
11	7306	43991
11	8979	44352
11	8327	43953
11	8700	43786
11	7746	44496
11	7212	43994
11	7446	44321
11	8506	44276
11	7688	44755
11	7179	44271
11	7424	44577
11	8456	44530
11	7323	44538
11	6781	45044
11	7674	44891
11	8069	44304
11	7401	44387
11	6716	45017
11	6947	44890
11	6427	44897
11	7895	44734
11	7253	44823
11	7596	44269
11	6668	45161
11	6907	45028
11	6416	45018
11	7815	44877
11	7219	44950
11	7577	44400
11	6836	44958
11	6339	44962
11	6569	44845
11	7419	44777
11	6731	44615
11	6950	44835
11	6472	44420
11	7900	44674
11	7321	44364
11	7650	44142
11	6887	44799
11	6402	44406
11	6611	44658
11	7503	44593
11	6839	44969
11	6377	44582
11	6601	44811
11	7464	44745
11	6526	44751
11	7279	44739
11	7541	44643
11	7005	44560
11	8601	44505
11	7938	44522
11	8322	43991
11	7452	44632
11	6910	44560
11	7154	44482
11	8139	44443
11	7402	44812
11	6888	44732
11	7147	44649
11	8100	44612
11	7045	44607
11	7484	44577
11	6987	44076
11	7223	44381
11	8244	44341
11	7126	44372
11	7103	44575
11	7487	44403
11	8527	44252
11	8964	43697
11	8164	43813
11	7455	44165
11	7702	44069
11	7085	44112
11	8811	43912
11	8037	44044
11	8409	43517
11	7338	44509
11	7592	44413
11	7021	44431
11	8654	44263
11	7947	44374
11	8327	43855
11	7552	44111
11	6971	44154
11	7216	44069
11	8193	44007
11	7405	43876
11	7636	44152
11	7080	43750
11	8740	43986
11	8057	43699
11	8402	43523
11	7604	43887
11	7037	43511
11	7258	43818
11	8277	43754
11	7492	44273
11	6964	43896
11	7196	44183
11	8183	44123
11	7148	43885
11	7986	44012
11	8263	43953
11	7633	43897
11	9481	43816
11	8696	43865
11	9105	43357
11	8201	43728
11	7563	43684
11	7821	43643
11	8942	43607
11	8091	44110
11	7495	44056
11	7764	44013
11	8849	43982
11	7688	43742
11	8170	43798
11	7595	43304
11	7837	43666
11	8992	43631
11	7767	43435
11	7700	43849
11	7151	44396
11	7401	44289
11	6833	44306
11	8443	44139
11	7744	44251
11	8109	43721
11	7361	44024
11	6782	44065
11	7021	43971
11	7982	43912
11	7262	44319
11	6722	44339
11	6969	44239
11	7900	44191
11	6914	43935
11	7307	44153
11	6781	43766
11	7005	44048
11	7978	43994
11	6958	43789
11	6897	44100
11	7890	43984
11	7299	43928
11	7558	43879
11	8634	43847
11	7487	43645
11	7430	43953
11	7502	43718
11	7112	45198
11	8031	45039
11	8447	44467
11	7685	44598
11	7039	45161
11	7268	45046
11	6678	45094
11	8244	44882
11	7530	45024
11	7875	44485
11	6998	45143
11	7240	45030
11	6679	45057
11	8176	44868
11	7508	44990
11	7873	44461
11	7160	44942
11	6604	44990
11	6828	44889
11	7703	44824
11	7036	44772
11	7264	45001
11	6719	44634
11	8239	44829
11	7594	44575
11	7931	44365
11	7188	44950
11	6648	44604
11	6855	44866
11	7770	44801
11	7150	44961
11	6636	44616
11	6859	44863
11	7743	44795
